disc,distance,value,area,condition
MAX_hypoxia_1feb_24.oif,119.325,1927.024,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,120.568,1964.69,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,121.811,1985.614,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,123.054,2037.793,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,124.297,2045.776,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,125.54,2023.728,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,126.783,1971.548,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,128.026,1947.937,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,129.269,1939.838,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,130.512,1913.793,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,131.755,1900.902,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,132.998,1854.726,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,134.241,1854.42,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,135.484,1829.402,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,136.727,1831.564,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,137.97,1821.116,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,139.212,1795.651,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,140.455,1776.051,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,141.698,1773.892,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,142.941,1760.365,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,144.184,1745.177,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,145.427,1727.153,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,146.67,1707.332,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,147.913,1683.742,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,149.156,1675.736,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,150.399,1656.424,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,151.642,1648.643,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,152.885,1640.918,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,154.128,1643.063,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,155.371,1646.061,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,156.614,1647.899,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,157.857,1701.218,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,159.1,1706.046,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,160.343,1655.823,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,161.586,1607.302,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,162.829,1593.815,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,164.072,1577.432,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,165.315,1543.334,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,166.558,1536.695,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,167.801,1529.891,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,169.044,1525.996,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,170.287,1519.862,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,171.53,1510.355,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,172.773,1490.547,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,174.016,1463.589,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,175.259,1464.973,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,176.502,1446.65,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,177.745,1422.973,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,178.988,1406.288,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,180.23,1388.257,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,181.473,1369.578,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,182.716,1373.819,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,183.959,1387.539,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,185.202,1412.812,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,186.445,1411.204,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,187.688,1397.893,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,188.931,1374.192,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,190.174,1364.143,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,191.417,1337.494,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,192.66,1337.038,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,193.903,1356.406,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,195.146,1394.32,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,196.389,1415.261,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,197.632,1399.404,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,198.875,1385.472,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,200.118,1376.689,176003.132,hypoxia
MAX_hypoxia_1feb_24.oif,201.361,1381.142,176003.132,hypoxia
MAX_hypoxia_1feb_25.oif,0,1435.651,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,1.243,1450.575,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,2.486,1440.303,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,3.729,1426.743,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,4.972,1438.909,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,6.215,1456.05,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,7.458,1478.363,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,8.701,1475.746,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,9.944,1456.093,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,11.187,1451.492,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,12.43,1450.823,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,13.673,1446.678,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,14.916,1443.741,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,16.159,1436.83,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,17.402,1445.848,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,18.645,1466.088,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,19.888,1487.779,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,21.13,1501.627,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,22.373,1516.635,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,23.616,1533.931,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,24.859,1541.945,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,26.102,1583.095,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,27.345,1621.378,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,28.588,1644.988,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,29.831,1658.491,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,31.074,1691.474,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,32.317,1725.559,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,33.56,1765.973,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,34.803,1799.117,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,36.046,1818.464,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,37.289,1839.124,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,38.532,1827.321,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,39.775,1848.02,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,41.018,1869.549,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,42.261,1875.457,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,43.504,1882.716,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,44.747,1883.293,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,45.99,1902.465,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,47.233,1940.222,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,48.476,1960.76,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,49.719,1964.638,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,50.962,1976.985,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,52.205,2009.456,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,53.448,2007.284,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,54.691,2006.958,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,55.934,2019.16,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,57.177,2070.435,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,58.42,2081.719,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,59.662,2096.271,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,60.905,2092.255,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,62.148,2095.026,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,63.391,2116.565,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,64.634,2156.739,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,65.877,2208.677,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,67.12,2222.711,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,68.363,2224.582,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,69.606,2232.164,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,70.849,2259.878,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,72.092,2259.872,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,73.335,2246.845,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,74.578,2265.883,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,75.821,2264.306,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,77.064,2287.9,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,78.307,2271.104,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,79.55,2300.186,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,80.793,2375.253,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,82.036,2429.269,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,83.279,2397.393,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,84.522,2363.948,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,85.765,2393.208,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,87.008,2429.231,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,88.251,2472.061,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,89.494,2525.253,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,90.737,2531.037,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,91.98,2483.419,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,93.223,2450.031,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,94.466,2468.276,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,95.709,2564.132,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,96.952,2657.394,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,98.195,2702.381,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,99.438,2709.49,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,100.68,2690.19,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,101.923,2619.888,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,103.166,2539.462,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,104.409,2514.606,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,105.652,2487.606,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,106.895,2364.497,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,108.138,2270.658,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,109.381,2240.292,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,110.624,2254.182,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,111.867,2301.206,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,113.11,2357.262,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,114.353,2347.973,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,115.596,2317.902,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,116.839,2321.553,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,118.082,2299.966,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,119.325,2281.981,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,120.568,2267.787,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,121.811,2240.794,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,123.054,2228.574,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,124.297,2210.644,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,125.54,2201.969,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,126.783,2158.833,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,128.026,2143.388,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,129.269,2123.156,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,130.512,2081,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,131.755,2048.638,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,132.998,2036.74,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,134.241,2065.444,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,135.484,2053.884,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,136.727,2003.278,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,137.97,1943.347,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,139.212,1906.554,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,140.455,1883.311,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,141.698,1860.643,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,142.941,1858.904,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,144.184,1839.076,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,145.427,1833.771,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,146.67,1836.261,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,147.913,1835.402,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,149.156,1821.175,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,150.399,1806.741,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,151.642,1804.846,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,152.885,1795.943,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,154.128,1809.783,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,155.371,1822.056,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,156.614,1805.983,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,157.857,1795.16,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,159.1,1790.755,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,160.343,1761.559,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,161.586,1758.197,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,162.829,1745.979,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,164.072,1729.285,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,165.315,1721.753,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,166.558,1734.35,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,167.801,1720.333,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,169.044,1688.727,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,170.287,1678.982,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,171.53,1672.417,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,172.773,1660.438,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,174.016,1648.963,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,175.259,1634.569,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,176.502,1616.667,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,177.745,1614.201,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,178.988,1629.832,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,180.23,1608.498,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,181.473,1586.283,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,182.716,1573.622,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,183.959,1563.342,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,185.202,1551.338,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,186.445,1547.969,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,187.688,1541.992,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,188.931,1524.376,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,190.174,1534.217,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,191.417,1529.546,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,192.66,1499.217,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,193.903,1485.692,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,195.146,1437.904,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,196.389,1414.934,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,197.632,1405.719,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,198.875,1372.179,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,200.118,1307.403,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,201.361,1272.942,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,202.604,1255.219,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,203.847,1229.181,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,205.09,1230.833,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,206.333,1239.567,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,207.576,1264.471,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,208.819,1272.234,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,210.062,1286.02,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,211.305,1291.173,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,212.548,1309.7,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,213.791,1308.432,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,215.034,1306.385,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,216.277,1310.024,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,217.52,1353.435,180557.707,hypoxia
MAX_hypoxia_1feb_25.oif,218.762,1391.464,180557.707,hypoxia
MAX_hypoxia_1feb_3.oif,0,1198.06,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,1.243,1184.085,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,2.486,1170.13,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,3.729,1165.76,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,4.972,1153.489,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,6.215,1153.942,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,7.458,1152.822,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,8.701,1188.386,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,9.944,1185.946,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,11.187,1207.108,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,12.43,1236.521,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,13.673,1248.975,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,14.916,1273.789,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,16.159,1297.632,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,17.402,1319.65,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,18.645,1355.466,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,19.888,1385.23,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,21.13,1397.588,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,22.373,1396.37,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,23.616,1396.641,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,24.859,1409.673,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,26.102,1410.166,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,27.345,1416.031,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,28.588,1424.426,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,29.831,1435.03,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,31.074,1446.318,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,32.317,1461.861,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,33.56,1485.063,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,34.803,1496.952,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,36.046,1504.463,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,37.289,1521.938,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,38.532,1514.328,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,39.775,1519.099,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,41.018,1528.594,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,42.261,1519.2,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,43.504,1555.359,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,44.747,1588.996,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,45.99,1604.369,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,47.233,1639.16,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,48.476,1628.276,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,49.719,1637.429,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,50.962,1656.606,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,52.205,1682.031,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,53.448,1693.129,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,54.691,1709.613,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,55.934,1719.464,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,57.177,1714.395,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,58.42,1710.51,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,59.662,1740.316,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,60.905,1775.638,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,62.148,1808.26,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,63.391,1810.093,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,64.634,1828.431,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,65.877,1842.103,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,67.12,1849.312,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,68.363,1861.271,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,69.606,1905.603,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,70.849,1914.629,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,72.092,1920.441,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,73.335,1901.575,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,74.578,1929.796,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,75.821,1912.001,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,77.064,1975.038,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,78.307,2010.924,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,79.55,2046.306,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,80.793,2059.539,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,82.036,2087.581,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,83.279,2105.698,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,84.522,2107.063,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,85.765,2041.659,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,87.008,2051.467,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,88.251,2098.114,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,89.494,2114.818,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,90.737,2136.325,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,91.98,2122.031,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,93.223,2117.121,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,94.466,2193.103,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,95.709,2215.468,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,96.952,2260.321,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,98.195,2310.923,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,99.438,2316.685,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,100.68,2286.923,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,101.923,2245.762,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,103.166,2233.23,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,104.409,2174.357,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,105.652,2139.638,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,106.895,2123.384,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,108.138,2130.798,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,109.381,2121.078,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,110.624,2090.547,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,111.867,2072.036,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,113.11,2113.039,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,114.353,2132.053,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,115.596,2137.898,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,116.839,2133.941,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,118.082,2122.598,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,119.325,2112.23,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,120.568,2083.126,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,121.811,2080.792,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,123.054,2084.728,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,124.297,2059.368,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,125.54,2002.022,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,126.783,1952.506,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,128.026,1957.793,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,129.269,1950.755,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,130.512,1933.701,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,131.755,1915.17,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,132.998,1880.396,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,134.241,1848.263,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,135.484,1874.857,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,136.727,1868.93,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,137.97,1861.274,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,139.212,1832.293,185807.52,hypoxia
MAX_hypoxia_1feb_3.oif,140.455,1781.614,185807.52,hypoxia
